window_start,anchor_id,packet_count,packet_loss_rate,scan_duration_ms,rssi_mean,rssi_median,rssi_min,rssi_max,rssi_std,rssi_variance,rssi_range,rssi_p05,rssi_p10,rssi_p25,rssi_p75,rssi_p90,rssi_p95,rssi_iqr,rssi_p90_10_range,rssi_mad,rssi_snr,rssi_skewness,rssi_kurtosis,rssi_delta_mean,rssi_delta_std,rssi_delta_max,observed_adv_interval,adv_interval_std,path_loss_free_space,path_loss_indoor,rssi_mean_to_std_ratio,rssi_median_mean_diff,rssi_slope,rssi_trend_strength,rssi_ema_diff,rssi_first_half_mean,rssi_second_half_mean,rssi_half_diff,rssi_autocorrelation,rssi_energy,rssi_bin_neg100_90,rssi_bin_neg90_80,rssi_bin_neg80_70,rssi_bin_neg70_60,rssi_bin_neg60_50,rssi_bin_neg50_30,rssi_mean_delta,rssi_mean_slope_3w,rssi_mean_slope_5w,rssi_rolling_mean_3w,rssi_rolling_std_3w,rssi_rolling_mean_5w,rssi_rolling_std_5w,rssi_ema_cross_window,rssi_velocity,rssi_acceleration,signal_stability_index,rssi_rolling_mean_10w,rssi_rolling_std_10w,rssi_motion_direction,rssi_snr_rolling_5w,distance_m,height_m,obstacle,obstacle_type,motion,session_id
1252007,ANCHOR_01,1,0.98,0.0,-88.0,-88.0,-88.0,-88.0,0.0,0.0,0.0,-88.0,-88.0,-88.0,-88.0,-88.0,-88.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.577,-88.0,0.0,0.0,0.0,0.0,-88.0,-88.0,0.0,0.0,7744.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0,-2.0,-0.3,-85.6667,2.0817,-86.2,2.6833,-86.2602,-3.0,-2.0,0.4,-85.8,2.3944,0.0,100000.0,5.3,1.12,Yes,Wooden Door,stationary,dataset_2026-08-01_152116.csv
1253007,ANCHOR_01,1,0.98,0.0,-92.0,-92.0,-92.0,-92.0,0.0,0.0,0.0,-92.0,-92.0,-92.0,-92.0,-92.0,-92.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,11.6591,-92.0,0.0,0.0,0.0,0.0,-92.0,-92.0,0.0,0.0,8464.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,-3.5,-0.8,-88.3333,3.5119,-87.8,3.3466,-87.9821,-4.0,-1.0,0.2,-86.7,2.8694,-1.0,100000.0,5.3,1.12,Yes,Wooden Door,stationary,dataset_2026-08-01_152116.csv
1255007,ANCHOR_01,1,0.98,0.0,-88.0,-88.0,-88.0,-88.0,0.0,0.0,0.0,-88.0,-88.0,-88.0,-88.0,-88.0,-88.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.577,-88.0,0.0,0.0,0.0,0.0,-88.0,-88.0,0.0,0.0,7744.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,-1.5,-89.3333,2.3094,-87.4,3.1305,-87.9875,2.0,6.0,0.2,-86.9,2.8848,-1.0,100000.0,5.3,1.12,Yes,Wooden Door,stationary,dataset_2026-08-01_152116.csv
1256007,ANCHOR_01,1,0.98,0.0,-88.0,-88.0,-88.0,-88.0,0.0,0.0,0.0,-88.0,-88.0,-88.0,-88.0,-88.0,-88.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.577,-88.0,0.0,0.0,0.0,0.0,-88.0,-88.0,0.0,0.0,7744.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.6,-89.3333,2.3094,-88.2,2.49,-87.9913,0.0,-2.0,0.4,-86.8,2.8206,-1.0,100000.0,5.3,1.12,Yes,Wooden Door,stationary,dataset_2026-08-01_152116.csv
1257007,ANCHOR_01,1,0.98,0.0,-85.0,-85.0,-85.0,-85.0,0.0,0.0,0.0,-85.0,-85.0,-85.0,-85.0,-85.0,-85.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7828,6.8129,-85.0,0.0,0.0,0.0,0.0,-85.0,-85.0,0.0,0.0,7225.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.5,1.0,-87.0,1.7321,-88.2,2.49,-87.0939,3.0,3.0,0.2,-86.8,2.8206,1.0,100000.0,5.3,1.12,Yes,Wooden Door,stationary,dataset_2026-08-01_152116.csv
1258007,ANCHOR_01,1,0.98,0.0,-85.0,-85.0,-85.0,-85.0,0.0,0.0,0.0,-85.0,-85.0,-85.0,-85.0,-85.0,-85.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7828,6.8129,-85.0,0.0,0.0,0.0,0.0,-85.0,-85.0,0.0,0.0,7225.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,1.7,-86.0,1.7321,-87.6,2.881,-86.4657,0.0,-3.0,0.4,-86.9,2.7264,1.0,100000.0,5.3,1.12,Yes,Wooden Door,stationary,dataset_2026-08-01_152116.csv
1259007,ANCHOR_01,1,0.98,0.0,-87.0,-87.0,-87.0,-87.0,0.0,0.0,0.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3872,7.9433,-87.0,0.0,0.0,0.0,0.0,-87.0,-87.0,0.0,0.0,7569.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,-1.0,0.5,-85.6667,1.1547,-86.6,1.5166,-86.626,-2.0,-2.0,0.4,-87.2,2.5298,1.0,100000.0,5.3,1.12,Yes,Wooden Door,stationary,dataset_2026-08-01_152116.csv
1261007,ANCHOR_01,1,0.98,0.0,-85.0,-85.0,-85.0,-85.0,0.0,0.0,0.0,-85.0,-85.0,-85.0,-85.0,-85.0,-85.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7828,6.8129,-85.0,0.0,0.0,0.0,0.0,-85.0,-85.0,0.0,0.0,7225.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,-85.6667,1.1547,-86.0,1.4142,-86.1382,1.0,3.0,0.4,-86.7,2.406,1.0,100000.0,5.3,1.12,Yes,Wooden Door,stationary,dataset_2026-08-01_152116.csv
1262007,ANCHOR_01,1,0.98,0.0,-85.0,-85.0,-85.0,-85.0,0.0,0.0,0.0,-85.0,-85.0,-85.0,-85.0,-85.0,-85.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7828,6.8129,-85.0,0.0,0.0,0.0,0.0,-85.0,-85.0,0.0,0.0,7225.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-85.6667,1.1547,-85.4,0.8944,-85.7967,0.0,-1.0,0.4,-86.8,2.2998,0.0,100000.0,5.3,1.12,Yes,Wooden Door,stationary,dataset_2026-08-01_152116.csv
1263007,ANCHOR_01,1,0.98,0.0,-89.0,-89.0,-89.0,-89.0,0.0,0.0,0.0,-89.0,-89.0,-89.0,-89.0,-89.0,-89.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,9.2612,-89.0,0.0,0.0,0.0,0.0,-89.0,-89.0,0.0,0.0,7921.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.0,-2.0,-0.6,-86.3333,2.3094,-86.2,1.7889,-86.7577,-4.0,-4.0,0.4,-87.2,2.2998,-1.0,100000.0,5.3,1.12,Yes,Wooden Door,stationary,dataset_2026-08-01_152116.csv
1264007,ANCHOR_01,1,0.98,0.0,-91.0,-91.0,-91.0,-91.0,0.0,0.0,0.0,-91.0,-91.0,-91.0,-91.0,-91.0,-91.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.7978,-91.0,0.0,0.0,0.0,0.0,-91.0,-91.0,0.0,0.0,8281.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,-1.2,-88.3333,3.0551,-87.4,2.6077,-88.0304,-2.0,2.0,0.2,-87.5,2.5927,-1.0,100000.0,5.3,1.12,Yes,Wooden Door,stationary,dataset_2026-08-01_152116.csv
1265007,ANCHOR_01,1,0.98,0.0,-86.0,-86.0,-86.0,-86.0,0.0,0.0,0.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9526,7.3564,-86.0,0.0,0.0,0.0,0.0,-86.0,-86.0,0.0,0.0,7396.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.5,-0.8,-88.6667,2.5166,-87.2,2.6833,-87.4213,5.0,7.0,0.2,-86.9,2.079,-1.0,100000.0,5.3,1.12,Yes,Wooden Door,stationary,dataset_2026-08-01_152116.csv
1266007,ANCHOR_01,1,0.98,0.0,-87.0,-87.0,-87.0,-87.0,0.0,0.0,0.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3872,7.9433,-87.0,0.0,0.0,0.0,0.0,-87.0,-87.0,0.0,0.0,7569.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,2.0,-0.1,-88.0,2.6458,-87.6,2.4083,-87.2949,-1.0,-6.0,0.4,-86.8,2.044,0.0,100000.0,5.3,1.12,Yes,Wooden Door,stationary,dataset_2026-08-01_152116.csv
1268007,ANCHOR_01,1,0.98,0.0,-87.0,-87.0,-87.0,-87.0,0.0,0.0,0.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3872,7.9433,-87.0,0.0,0.0,0.0,0.0,-87.0,-87.0,0.0,0.0,7569.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.8,-86.6667,0.5774,-88.0,2.0,-87.2064,0.0,1.0,0.4,-86.7,2.0028,1.0,100000.0,5.3,1.12,Yes,Wooden Door,stationary,dataset_2026-08-01_152116.csv
1269007,ANCHOR_01,1,0.98,0.0,-89.0,-89.0,-89.0,-89.0,0.0,0.0,0.0,-89.0,-89.0,-89.0,-89.0,-89.0,-89.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,9.2612,-89.0,0.0,0.0,0.0,0.0,-89.0,-89.0,0.0,0.0,7921.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,-1.0,0.3,-87.6667,1.1547,-88.0,2.0,-87.7445,-2.0,-2.0,0.4,-87.1,2.0248,0.0,100000.0,5.3,1.12,Yes,Wooden Door,stationary,dataset_2026-08-01_152116.csv
